"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"RWAYL","Runway Growth Finance Corp. - 7.50% Notes due 2027","","08/01/2022","US Equity","Exchange traded debt","Unknown","Unknown","","","474,768,633","USD","Analyze"
"RWAYZ","Runway Growth Finance Corp. - 8.00% Notes due 2027","","12/08/2022","US Equity","Exchange traded debt","Unknown","Unknown","","","474,768,633","USD","Analyze"
"CRMT","Americas Car-Mart Inc","","08/01/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US03062T1051","2813961","474,694,710","USD","Analyze"
"MSBI","Midland States Bancorp Inc","","05/24/2016","US Equity","Common stocks","Small cap","Financials","US5977421057","B6VRG58","473,993,564","USD","Analyze"
"MSBIP","Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A","","08/29/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","473,993,564","USD","Analyze"
"DGICA","Donegal Group Inc Class A","","04/24/2001","US Equity","Common stocks","Small cap","Financials","US2577012014","2752730","472,602,052","USD","Analyze"
"DGICB","Donegal Group Inc. Class B","","02/14/2013","US Equity","Common stocks","Small cap","Financials","","","472,602,052","USD","Analyze"
"ANGO","Angiodynamics Inc","","05/27/2004","US Equity","Common stocks","Small cap","Health Care","US03475V1017","B00CR04","472,349,118","USD","Analyze"
"HCKT","Hackett Group Inc","","02/20/2001","US Equity","Common stocks","Small cap","Information Technology","US4046091090","2249254","472,310,277","USD","Analyze"
"SOHU","Sohu.com Limited ADRs","","02/11/2013","US Equity","ADRs","Small cap","Communication Services","US83410S1087","BF2HB11","471,626,987","USD","Analyze"
"IMGO","Imago BioSciences, Inc.","","07/16/2021","US Equity","Common stocks","Small cap","Health Care","US45250K1079","BNLYJ60","471,626,464","USD","Analyze"
"LBC","Luther Burbank Corporation","","12/08/2017","US Equity","Common stocks","Small cap","Financials","US5505501073","BD1KJP7","469,406,862","USD","Analyze"
"IGMS","IGM Biosciences, Inc.","","06/28/2019","US Equity","Common stocks","Small cap","Health Care","US4495851085","BKS3SM8","468,549,138","USD","Analyze"
"BMEA","Biomea Fusion, Inc.","","04/16/2021","US Equity","Common stocks","Small cap","Health Care","US09077A1060","BNKF6N0","464,460,687","USD","Analyze"
"MESO","Mesoblast ADRs","","01/18/2006","US Equity","ADRs","Small cap","Health Care","US5907171046","","464,386,369","USD","Analyze"
"TRIN","Trinity Capital Inc.","","11/21/2018","US Equity","BDCs","Small cap","Financials","","","463,060,456","USD","Analyze"
"AUDC","Audiocodes Ltd.","","02/11/2013","US Equity","Common stocks","Small cap","Information Technology","IL0010829658","6415352","457,777,232","USD","Analyze"
"PLCE","Childrens Place Inc","","03/01/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US1689051076","2106791","457,441,549","USD","Analyze"
"FDUS","Fidus Investment Corp","","06/21/2011","US Equity","BDCs","Small cap","Financials","","B3RV2F5","456,983,405","USD","Analyze"
"MTLS","Materialise NV ADRs","","06/25/2014","US Equity","ADRs","Small cap","Information Technology","US57667T1007","","456,561,017","USD","Analyze"
"AFYA","Afya Limited - Class A","","07/19/2019","US Equity","Common stocks","Small cap","Consumer Staples","","","456,195,519","USD","Analyze"
"TILE","Interface Inc","","02/11/2013","US Equity","Common stocks","Small cap","Industrials","US4586653044","B86V808","454,730,304","USD","Analyze"
"MRSN","Mersana Therapeutics Inc.","","06/28/2017","US Equity","Common stocks","Small cap","Health Care","US59045L1061","BF3NP05","452,629,250","USD","Analyze"
"GTX","Garrett Motion Inc.","","09/17/2018","US Equity","Common stocks","Small cap","Consumer Discretionary","US3665051054","BGLRLT7","451,307,259","USD","Analyze"
"GTXAP","Garrett Motion Inc. Series A Cumulative Convertible Preferred Stock","","05/28/2021","US Equity","Preferred stocks","Convertible","Consumer Discretionary","","","451,307,259","USD","Analyze"
"TERN","Terns Pharmaceuticals, Inc.","","02/05/2021","US Equity","Common stocks","Small cap","Health Care","US8808811074","BMDJ0C9","450,598,594","USD","Analyze"
"HBNC","Horizon Bancorp, Inc.","","01/02/2001","US Equity","Common stocks","Small cap","Financials","US4404071049","2949316","449,285,974","USD","Analyze"
"SRRK","Scholar Rock Holding Corp","","05/24/2018","US Equity","Common stocks","Small cap","Health Care","US80706P1030","BFZQ0L8","447,591,470","USD","Analyze"
"THFF","First Financial Corporation","","03/07/2001","US Equity","Common stocks","Small cap","Financials","US3202181000","2362515","446,196,538","USD","Analyze"
"SFIX","Stitch Fix Inc","","01/11/2018","US Equity","Common stocks","Small cap","Consumer Discretionary","US8608971078","BF3FPW3","445,093,341","USD","Analyze"
"ARTNA","Artesian Resources Corp Class A","","02/06/2001","US Equity","Common stocks","Small cap","Utilities","US0431132085","2418258","444,256,239","USD","Analyze"
"ZYXI","Zynex, Inc.","","12/05/2002","US Equity","Common stocks","Small cap","Health Care","US98986M1036","2226042","443,137,573","USD","Analyze"
"KBAL","Kimball International Inc Class B","","02/22/2001","US Equity","Common stocks","Small cap","Industrials","US4942741038","2491635","442,554,734","USD","Analyze"
"ROLLP","RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred","","09/22/2021","US Equity","Preferred stocks","Convertible","Industrials","","","441,796,000","USD","Analyze"
"CVGW","Calavo Growers Inc","","03/22/2002","US Equity","Common stocks","Small cap","Consumer Staples","US1282461052","2859200","441,082,552","USD","Analyze"
"BIOX","Bioceres Crop Solutions Corp.","","01/02/2019","US Equity","Common stocks","Small cap","Materials","","","441,046,854","USD","Analyze"
"EGHT","8X8 Inc","","02/14/2001","US Equity","Common stocks","Small cap","Information Technology","US2829141009","2037170","440,887,298","USD","Analyze"
"ARHS","Arhaus, Inc.","","11/04/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","","","440,524,173","USD","Analyze"
"LASR","Nlight Inc.","","04/26/2018","US Equity","Common stocks","Small cap","Information Technology","US65487K1007","BFZP4R9","440,044,102","USD","Analyze"
"FANH","Fanhua Inc. ADRs","","10/31/2007","US Equity","ADRs","Small cap","Financials","US30712A1034","BDFF3C3","438,311,046","USD","Analyze"
"FARO","Faro Technologies Inc","","02/15/2001","US Equity","Common stocks","Small cap","Information Technology","US3116421021","2106661","434,953,230","USD","Analyze"
"SGHT","Sight Sciences, Inc.","","07/15/2021","US Equity","Common stocks","Small cap","Health Care","US82657M1053","BN2T5Q6","434,323,292","USD","Analyze"
"HTBI","Hometrust Bancshares Inc","","07/11/2012","US Equity","Common stocks","Small cap","Financials","US4378721041","B84T2F7","433,878,544","USD","Analyze"
"BCYC","Bicycle Therapeutics plc  ADRs","","05/23/2019","US Equity","ADRs","Small cap","Health Care","US0887861088","BKDQKM6","433,552,700","USD","Analyze"
"GAIN","Gladstone Investment Corp","","06/23/2005","US Equity","BDCs","Small cap","Financials","","","429,902,982","USD","Analyze"
"MGNX","Macrogenics Inc","","10/10/2013","US Equity","Common stocks","Small cap","Health Care","US5560991094","BFDV8K0","429,778,027","USD","Analyze"
"CMPS","COMPASS Pathways Plc ADRs","","09/18/2020","US Equity","ADRs","Small cap","Health Care","","BMC3HS7","429,728,484","USD","Analyze"
"EWTX","Edgewise Therapeutics, Inc.","","12/15/2009","US Equity","Common stocks","Small cap","Health Care","US28036F1057","BKY5JZ8","428,919,506","USD","Analyze"
"EZPW","EZCORP, Inc. - Class A Non-Voting","","02/15/2001","US Equity","Common stocks","Small cap","Financials","US3023011063","2326287","428,822,038","USD","Analyze"
"LUNG","Pulmonx Corp","","03/23/2018","US Equity","Common stocks","Small cap","Health Care","US7458481014","BL72R71","427,310,384","USD","Analyze"
"LXRX","Lexicon Pharmaceuticals Inc","","02/23/2001","US Equity","Common stocks","Small cap","Health Care","US5288723027","BWFZX59","426,520,179","USD","Analyze"
"FITBI","Fifth Third Bancorp ADRs of 6.625% Fixed-to-Floating Rate Non-Cumulative Preferred Series I","","12/06/2013","US Equity","Preferred stocks","Non-convertible","Financials","US3167736053","BH58353","425,880,000","USD","Analyze"
"RPTX","Repare Therapeutics Inc.","","06/19/2020","US Equity","Common stocks","Small cap","Health Care","US7602731025","BLF0CW7","424,145,192","USD","Analyze"
"HUT","Hut 8 Mining Corp.","","03/06/2018","US Equity","Common stocks","Small cap","Financials","","","424,130,408","USD","Analyze"
"OSUR","Orasure Technologies Inc","","02/28/2001","US Equity","Common stocks","Small cap","Health Care","US68554V1089","2318790","421,157,640","USD","Analyze"
"FCBC","First Community Bancshares Inc","","02/15/2001","US Equity","Common stocks","Small cap","Financials","US31983A1034","2648710","420,636,551","USD","Analyze"
"EBIX","Ebix Inc","","07/01/1987","US Equity","Common stocks","Small cap","Information Technology","US2787152063","2008400","420,584,590","USD","Analyze"
"BFST","Business First Bancshares Inc.","","04/11/2018","US Equity","Common stocks","Small cap","Financials","US12326C1053","BF5HDJ0","419,342,227","USD","Analyze"
"FFIC","Flushing Financial Corp","","02/16/2001","US Equity","Common stocks","Small cap","Financials","US3438731057","2360111","416,966,655","USD","Analyze"
"AROW","Arrow Financial Corp","","02/06/2001","US Equity","Common stocks","Small cap","Financials","US0427441029","2051374","415,530,487","USD","Analyze"
"CGEM","Cullinan Management, Inc.","","01/13/2009","US Equity","Common stocks","Small cap","Health Care","US2300311063","BM90J52","415,296,267","USD","Analyze"
"MCBS","MetroCity Bankshares, Inc.","","01/19/2017","US Equity","Common stocks","Small cap","Financials","US59165J1051","BD9MTK0","414,367,764","USD","Analyze"
"ASTS","AST SpaceMobile, Inc. - Class A","","11/01/2019","US Equity","Common stocks","Small cap","Communication Services","US00217D1000","BNLZ3X8","413,732,947","USD","Analyze"
"BELFA","Bel Fuse Inc Class A","","01/02/2001","US Equity","Common stocks","Small cap","Information Technology","US0773472016","","412,207,636","USD","Analyze"
"BELFB","Bel Fuse Inc Class B","","02/07/2001","US Equity","Common stocks","Small cap","Information Technology","US0773473006","","412,207,636","USD","Analyze"
"CCNE","CNB Financial Corp","","02/09/2001","US Equity","Common stocks","Small cap","Financials","US1261281075","2619705","412,203,254","USD","Analyze"
"CPSI","Computer Programs And Systems Inc","","05/21/2002","US Equity","Common stocks","Small cap","Health Care","US2053061030","2872122","410,768,782","USD","Analyze"
"ANIK","Anika Therapeutics Inc","","02/06/2001","US Equity","Common stocks","Small cap","Health Care","US0352551081","2035754","410,453,126","USD","Analyze"
"CHSCN","CHS Inc Class B Reset Rate Cumulative Preferred Stock Series 2","","03/06/2014","US Equity","Preferred stocks","Non-convertible","Consumer Staples","US12542R5063","BKJ9QV0","410,256,000","USD","Analyze"
"VIGL","Vigil Neuroscience, Inc.","","01/06/2022","US Equity","Common stocks","Small cap","Health Care","","BNHSPZ7","409,524,408","USD","Analyze"
"ALLK","Allakos Inc.","","07/19/2018","US Equity","Common stocks","Small cap","Health Care","US01671P1003","BDD19P8","405,276,489","USD","Analyze"
"ABST","Absolute Software Corporation","","10/26/2020","US Equity","Common stocks","Small cap","Information Technology","","","404,807,828","USD","Analyze"
"CECE","Ceco Environmental Corp","","02/12/2001","US Equity","Common stocks","Small cap","Industrials","US1251411013","2011970","401,915,773","USD","Analyze"
"PEPG","PepGen Inc.","","05/06/2022","US Equity","Common stocks","Small cap","Health Care","","BMTX3D7","398,906,877","USD","Analyze"
"INTR","Inter & Co. Inc. Class A Common Shares","","12/31/2018","US Equity","Common stocks","Small cap","Unknown","","","397,771,410","USD","Analyze"
"BOOM","Dmc Global Inc","","02/08/2001","US Equity","Common stocks","Small cap","Energy","US23291C1036","BYN8NH6","397,516,533","USD","Analyze"
"FLWS","1-800 Flowers.Com Inc Class A","","02/16/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US68243Q1067","2444123","394,707,148","USD","Analyze"
"LQDT","Liquidity Services Inc","","02/23/2006","US Equity","Common stocks","Small cap","Consumer Discretionary","US53635B1070","B0ZN8Z4","394,033,773","USD","Analyze"
"SENEA","Seneca Foods Corp Class A","","03/05/2001","US Equity","Common stocks","Small cap","Consumer Staples","US8170705011","2781626","393,838,245","USD","Analyze"
"SENEB","Seneca Foods Corp Class B","","01/02/2001","US Equity","Common stocks","Small cap","Consumer Staples","US8170701051","","393,838,245","USD","Analyze"
"TASK","TaskUs, Inc.","","06/11/2021","US Equity","Common stocks","Small cap","Information Technology","US87652V1098","BN44TB2","391,646,302","USD","Analyze"
"AMSWA","American Software Inc Class A","","02/06/2001","US Equity","Common stocks","Small cap","Information Technology","US0296831094","2029575","391,164,243","USD","Analyze"
"KNSA","Kiniksa Pharmaceuticals Ltd.","","05/24/2018","US Equity","Common stocks","Small cap","Health Care","BMG5269C1010","BD0MGM0","390,873,401","USD","Analyze"
"AVNW","Aviat Networks Inc","","01/02/2003","US Equity","Common stocks","Small cap","Information Technology","US05366Y2019","BZ9NWS6","390,515,594","USD","Analyze"
"AGNCP","AGNC Investment Corp. ADRs of 6.125% Series F Fixed-to-Floating Rate Cumulative Preferred","","04/02/2012","US Equity","Preferred stocks","Non-convertible","Financials","","","390,500,000","USD","Analyze"
"DDI","DoubleDown Interactive Co., Ltd. ADRs","","08/31/2021","US Equity","ADRs","Small cap","Communication Services","","","390,481,107","USD","Analyze"
"LOCO","El Pollo Loco Holdings, Inc.","","07/25/2014","US Equity","Common stocks","Small cap","Consumer Discretionary","US2686031079","BP857F5","390,175,989","USD","Analyze"
"HA","Hawaiian Holdings Inc","","02/20/2001","US Equity","Common stocks","Small cap","Industrials","US4198791018","2408044","390,001,983","USD","Analyze"
"ALVR","AlloVir, Inc.","","07/30/2020","US Equity","Common stocks","Small cap","Health Care","US0198181036","BL9XBL4","388,072,966","USD","Analyze"
"EVGO","EVgo Inc.","","11/20/2020","US Equity","Common stocks","Small cap","Consumer Discretionary","US30052F1003","BP2Q7L0","387,716,832","USD","Analyze"
"DMRC","Digimarc Corp","","10/17/2008","US Equity","Common stocks","Small cap","Information Technology","US25381B1017","B3F05P5","386,345,857","USD","Analyze"
"ATAX","America First Multifamily Investors LP","","09/04/2001","US Equity","MLPs","Small cap","Financials","","","383,992,192","USD","Analyze"
"PTRA","Proterra Inc","","05/29/2014","US Equity","Common stocks","Small cap","Industrials","US74374T1097","BN6V2N4","382,616,000","USD","Analyze"
"CTLP","Cantaloupe, Inc.","","06/02/1999","US Equity","Common stocks","Small cap","Information Technology","US1381031061","BMH10B0","381,155,217","USD","Analyze"
"ACGLN","Arch Capital Group Ltd. ADRs of 4.550% Non-Cumulative Preferred, Series G","","06/14/2021","US Equity","Preferred stocks","Non-convertible","Financials","","BNYBNX3","379,200,000","USD","Analyze"
"LYTS","Lsi Industries Inc","","02/23/2001","US Equity","Common stocks","Small cap","Industrials","US50216C1080","","378,282,340","USD","Analyze"
"PWP","Perella Weinberg Partners - Class A","","11/24/2020","US Equity","Common stocks","Small cap","Financials","US71367G1022","BLFB3Y9","378,031,398","USD","Analyze"
"GET","Getnet Adquirencia e Servicos para Meios de Pagamento S.A. ADRs","","10/18/2021","US Equity","ADRs","Small cap","Industrials","","","375,947,362","USD","Analyze"
