ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology,1.5,7,7,0.810529,121.96,-5.2,-1.53,,-79.73856,,23.346,5.225734,,-21.479,0.0,0.0,,,,0.0,,2945195776,-85258496,1.308,-0.13705,-0.23164,19.981,20.253
KSCP,"Knightscope, Inc.",Industrials,Security & Protection Services,2.0,1,,,1.32,-0.47,-0.31,,-3.8387098,,-1.137,,,,0.0,0.0,,,,0.0,,62112180,,,,,,
KSM,DWS Strategic Municipal Income ,Financial Services,Asset Management,,,,0.4832,8.24,-2.7,,,,,9.692,0.8481222,19.912,,0.0,-0.82472,,0.034,0.042600002,,5.0,165065200,2582932,68.602,0.0225,-0.060159996,0.616,0.616
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores,2.9,13,1,1.785244,27.39,-0.14,2.92,,9.335616,-0.64,33.638,0.810393,0.602,10.004,0.060149997,-0.00106,0.157,-0.039,0.072,,5.28,10804078592,-181500000,216.694,0.011849999,-0.00465,0.08,1.17
KT,KT Corporation,Communication Services,Telecom Services,3.0,1,2,0.406567,12.24,1.77,1.97,6.8870053,6.187817,,36606.695,0.0003329992,0.316,1.736,0.18224001,0.04718,,0.037,,0.0,,8236645220352,,54.385,0.024549998,0.074039996,0.639,1.156
KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,2.3,7,2,1.165105,49.22,4.1,4.99,11.880487,9.761523,3.55,5.761,8.455129,1.337,9.317,0.14345999,0.07835,-0.413,0.004,0.0394,0.5249,,3503672832,6210375,263.657,0.13467,0.81753,0.706,2.595
KTCC,Key Tronic Corporation,Technology,Computer Hardware,,,,1.437824,5.56,0.47,,10.489362,,,12.026,0.4099451,0.384,10.178,0.03771,0.0091699995,1.0,0.189,,0.0,,211772000,-15887875,117.425,0.0153,0.03994,1.115,2.21
KTF,DWS Municipal Income Trust,Financial Services,Asset Management,,,,0.341531,8.51,-2.32,,,,,10.037,0.8388961,21.973,,0.0,-0.52351004,,0.077,0.0359,,4.64,585211520,6377895,63.849,0.021659998,-0.034089997,0.18,0.18
KTH,Structures Products Cp 8% CorTS,,,,,,,28.4,,,,,,,,,,,,,,,,,,,,,,,
KTN,Structured Products Corp 8.205%,,,,,,,26.75,,,,,,,,,,,,,,,,,,,,,,,
KTOS,Kratos Defense & Security Solut,Industrials,Aerospace & Defense,2.2,12,5,0.792518,15.3,-0.23,0.5,,30.52,21.55,7.408,2.0599353,2.343,54.055,0.04335,-0.0269,,0.146,,0.0,,2264905472,-13100000,35.499,0.00377,-0.02046,1.545,2.343
KTRA,"Kintara Therapeutics, Inc.",Healthcare,Biotechnology,2.5,1,,1.043297,3.32,-11.27,-1.07,,-3.1028035,,-4.054,,,-0.655,0.0,0.0,,,,0.0,,11034178,-9545625,,-1.08155,-2.54479,1.862,2.156
KTTA,Pasithea Therapeutics Corp.,Healthcare,Biotechnology,2.0,1,,,0.6055,-0.61,-0.71,,-0.8467606,,1.361,0.44173402,-21.69,0.627,0.0,0.0,,,,0.0,,-10258705,-11708740,1.571,-0.22893,-0.38703,11.955,12.578
KUKE,Kuke Music Holding Limited,Communication Services,Entertainment,,,,1.047843,0.5856,-4.09,,,,,1.944,0.27263373,0.805,-0.612,-1.31528,0.0,,-0.853,,0.0,,92700072,-11661250,128.818,-0.17051001,-1.78944,0.138,0.294
KULR,"KULR Technology Group, Inc.",Technology,Electronic Components,2.0,3,,0.409075,0.861,-0.2,-0.13,,-8.307693,,0.07,15.428572,18.482,-5.158,0.0,0.0,,7.777,,0.0,,102646696,-14160482,96.74,-0.70483,-2.04556,0.769,1.036
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology,1.6,12,7,0.764114,11.71,-1.97,-2.16,,-5.185185,-0.27,6.2,1.8064517,,-2.748,0.0,0.0,,,,0.0,,405372704,-59201876,2.838,-0.19188999,-0.30767,20.113,20.321
KVACU,Keen Vision Acquisition Corpora,,,,,,,10.14,,,,,,,,,,,,,,,,,,,,,,,
KVHI,"KVH Industries, Inc.",Technology,Communication Equipment,2.0,1,7,0.594735,5.555,0.02,0.05,272.75,109.1,2.27,8.236,0.66233605,0.281,3.056,0.092080005,0.22403999,,-0.011,,0.0,,39123824,12616500,0.982,-0.00318,0.0101499995,3.822,4.847
KVSA,Khosla Ventures Acquisition Co.,Financial Services,Shell Companies,,,,,10.55,0.13,,81.230774,,,-0.192,,,,0.0,0.0,,,,0.0,,427169504,,,,,,
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,2.6,8,,,23.26,0.67,1.3,34.22388,17.638462,12.01,5.765,3.9774504,3.326,14.123,0.23549,0.11123,-0.335,0.054,0.0344,0.0,,51280531456,,77.926,,,0.628,1.174
KW,Kennedy-Wilson Holdings Inc.,Real Estate,Real Estate Services,3.0,1,3,1.195704,15.96,-0.08,0.6,,26.133333,3.36,9.785,1.6024528,14.092,37.951,0.37132,0.12149,,0.062,0.0582,3.5556,4.73,8038048768,76325000,242.975,0.0040599997,0.03885,0.672,1.021
KWE,KWESST Micro Systems Inc.,Industrials,Aerospace & Defense,2.0,1,,,1.84,-5.85,,,,,-1.297,,,,0.0,0.0,,,,0.0,,7290201,,,,,,
KWESW,KWESST Micro Systems Inc. warra,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,
KWR,Quaker Houghton,Basic Materials,Specialty Chemicals,2.2,6,5,1.388292,168.62,-0.35,8.56,,19.78855,1.09,74.224,2.282146,1.916,13.458,0.14238,0.00446,1.038,0.006,0.0108,3.6596,0.83,3779743488,145272992,68.824,0.043530002,0.00667,1.857,2.84
KXIN,Kaixin Auto Holdings,Consumer Cyclical,Auto & Truck Dealerships,,,,1.002071,0.2096,-0.0,,,,,0.137,1.4620438,0.66,-0.79,-0.83509004,-1.02252,,-0.803,,0.0,,54665244,24577250,27.42,-0.68218005,-2.29999,1.283,2.129
KYCH,Keyarch Acquisition Corporation,Financial Services,Shell Companies,,,,,10.56,0.23,,45.95652,,,-0.277,,,,0.0,0.0,56.667,,,0.0,,63627872,,,,,0.013,0.069
KYCHR,Keyarch Acquisition Corporation,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,
KYCHW,KEYARCH ACQUISITION CORPORATION,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,2.1,17,8,1.485977,19.61,-2.85,-3.33,,-5.783784,-4.06,7.928,2.4293642,15.192,-4.616,0.0,0.0,,0.434,,0.0,,784962624,-122642376,17.238,-0.19476,-0.3782,6.807,7.058
KYN,Kayne Anderson MLP/Midstream In,Financial Services,Asset Management,,,,1.612746,8.67,2.51,2.88,3.4183266,2.9791665,,9.472,0.9058277,25.58,,0.0,-1.5942501,,0.127,0.0958,,11.72,1582544384,8379125,31.275,0.010140001,-0.070760004,0.166,0.175
KZIA,Kazia Therapeutics Limited,Healthcare,Biotechnology,2.0,1,,2.104466,0.9021,-1.21,,,,,0.71,1.3040845,,-0.472,0.0,0.0,,-0.997,,0.0,,10902916,-14297770,4.768,-0.43198,-1.3503,0.912,1.06
KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology,2.2,4,8,0.117769,1.54,-0.98,-1.39,,-1.0431656,,3.399,0.42659608,,1.166,0.0,0.0,,,,0.0,,-104494840,-41164876,8.674,-0.19424999,-0.31166,17.223,17.726
L,Loews Corporation,,,3.0,,,,62.35,,,13.9375,21.531033,,,,,,,,,,,,,,,,,,,
LAB,Standard BioTools Inc.,Healthcare,Diagnostics & Research,2.0,1,10,1.472462,2.87,-1.64,-0.25,,-11.4,,-1.433,,4.713,-6.335,-0.74386,-0.79803,,0.473,,0.0,,496965888,-32233500,51.241,-0.12821999,-0.35683998,3.361,3.908
LABP,"Landos Biopharma, Inc.",Healthcare,Biotechnology,3.0,1,8,-0.62124,4.08,-6.51,-2.79,,-1.4336917,,13.883,0.28812215,,1.301,0.0,0.0,,,,0.0,,-32487256,-17670750,,-0.30267,-0.48701,15.037,15.352
LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,2.0,9,5,,17.43,-0.38,1.62,,10.462963,,5.806,2.9193938,,,0.0,0.0,,,,0.0,,2560530944,,,,,,
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,2.1,12,1,1.459993,310.42,40.11,37.69,7.6083274,8.096844,2.67,209.295,1.4580855,0.626,9.243,0.06768,0.037609998,-0.071,0.12,0.0063,0.043899998,0.73,18348244992,-114412496,171.389,0.07301,0.21080999,0.268,1.357
LADR,Ladder Capital Corp,Real Estate,REIT—Mortgage,2.0,6,6,1.933494,10.49,1.16,1.3,8.905172,7.946154,-0.46,12.07,0.8558409,14.388,,0.0,0.44088,-0.194,-0.206,0.0865,0.82879996,9.13,4526580224,,259.523,0.02671,0.100760005,9.551,9.828
LAES,SEALSQ Corp,Technology,Semiconductors,,,,,9.05,0.34,,24.529411,,,0.014,595.7143,5.826,45.189,0.12893,0.24872999,,0.297,,0.0,,135160992,-4356750,6660.849,0.096370004,,0.612,1.452
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,2.0,2,5,0.568756,14.57,0.28,1.16,51.035713,12.318966,0.76,16.333,0.8749158,0.751,10.534,0.07132,0.01806,0.286,0.052,0.0083,0.1071,,85850768,-1124875,3.968,0.028399998,0.01685,2.312,5.257
LAMR,Lamar Advertising Company,Real Estate,REIT—Specialty,2.6,3,10,1.401454,87.84,4.14,5.16,20.99034,16.841085,6.32,11.475,7.5729847,6.512,14.501,0.44906,0.20149,-0.03,0.045,0.056900002,1.1951001,4.25,13539241984,495870240,395.591,0.05588,0.34794998,0.53,0.58
LANC,Lancaster Colony Corporation,Consumer Defensive,Packaged Foods,2.7,2,6,0.218912,184.73,4.76,6.75,39.245796,27.675554,12.32,31.726,5.8882303,2.757,22.566,0.12218001,0.07206,,0.152,0.0183,0.6933,1.74,5018743296,72294000,2.0,0.09633,0.15325,1.086,1.993
LAND,Gladstone Land Corporation,Real Estate,REIT—Specialty,1.8,6,8,1.018011,15.96,-0.47,-0.33,,-48.90909,1222.67,20.54,0.78578377,12.8,16.313,0.78466004,0.13711001,,0.044,0.0347,,3.29,1168730496,42657500,88.941,0.015520001,0.01806,3.303,3.303
LANDM,Gladstone Land Corporation - 5.,Real Estate,REIT—Specialty,,,8,1.018011,23.55,-0.288,,,,,20.54,1.160662,15.818,20.159,0.78466004,0.13711001,,0.044,0.0531,,,1444328192,42657500,88.941,0.015520001,0.01806,3.303,3.303
LANDO,Gladstone Land Corporation - 6.,Real Estate,REIT—Specialty,,,8,1.018011,19.52,-0.288,,,,,20.54,0.9440116,14.197,18.093,0.78466004,0.13711001,,0.044,0.0766,,,1296315392,42657500,88.941,0.015520001,0.01806,3.303,3.303
LANDP,Gladstone Land Corporation - 6.,Real Estate,REIT—Specialty,,,8,1.018011,19.7,,,,,,20.54,0.9639726,14.268,18.183,0.78466004,0.13711001,,0.044,0.0754,,,1302766336,42657500,88.941,0.015520001,0.01806,3.303,3.303
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Luxury Goods,3.0,1,,-0.033632,4.45,-2.43,-1.47,,-2.9999998,,2.517,1.7520858,1.5,-4.892,-0.30657,-0.51689,,0.149,,0.0,,633405248,-57595376,65.738,-0.123430006,-0.81047,0.649,1.205
LARK,Landmark Bancorp Inc.,Financial Services,Banks—Regional,,,2,0.322133,20.2,1.93,,10.393783,,,22.5,0.89155555,3.523,,0.0,0.18632,0.105,0.135,0.041100003,0.41,3.24,197213920,,,0.00737,0.0889,,
LASE,Laser Photonics Corporation,Industrials,Specialty Industrial Machinery,,,,,1.77,-0.35,,,,,2.038,0.86849844,0.777,-1.717,-0.45270002,-0.56349,,0.021,,0.0,,3870573,-975088,4.617,-0.12304,-0.25511998,4.992,5.768
LASR,"nLIGHT, Inc.",Technology,Semiconductors,2.2,4,8,2.152753,11.08,-1.22,-0.1,,-108.299995,-0.87,5.706,1.8980021,1.913,-11.806,-0.16203,-0.23271,,-0.124,,0.0,,428826976,7675875,5.729,-0.09613,-0.18656999,4.338,6.341
LATG,LatAmGrowth SPAC,Financial Services,Shell Companies,,,,,10.85,0.17,,63.76412,,,-0.316,,,,0.0,0.0,-0.809,,,0.0,,95003736,,,,,1.564,1.712
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,2.0,2,4,0.803948,14.62,0.44,1.2,32.43182,11.891666,1.27,6.191,2.3049588,2.022,7.457,0.27115,0.07344,0.391,0.199,,0.0,,2751016192,294002368,63.731,0.0892,0.10086001,0.613,0.71
LAW,"CS Disco, Inc.",Technology,Software—Application,2.5,11,8,2.245088,9.7,-1.37,-0.15,,-63.666664,-0.67,3.395,2.8129604,3.084,-5.617,-0.54912996,-0.55070996,,0.017,,0.0,,414591680,-26278000,4.988,-0.18548,-0.32775003,10.193,10.379
LAZ,"Lazard LTD. Lazard, LTD.",Financial Services,Capital Markets,2.4,5,4,1.401801,33.52,2.19,3.68,15.269405,9.086956,4.7,4.144,8.069498,1.907,,0.0,0.00075,,0.013,0.0579,,5.11,5017736704,,515.431,0.00783,0.04656,2.114,2.856
LAZR,"Luminar Technologies, Inc.",Consumer Cyclical,Auto Parts,2.2,11,10,1.53308,6.09,-1.44,-0.47,,-12.680851,0.08,-0.332,,47.558,-4.915,0.0,0.0,,0.631,,0.0,,2597452800,-59257376,,-0.49078998,,4.197,4.629
LAZY,"Lazydays Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,2.2,4,,1.719085,12.0,1.09,0.85,10.550458,13.529411,-2.63,19.515,0.5892903,0.564,12.147,0.04646,0.00808,-0.852,-0.174,,0.0,,666743104,-119494000,143.602,0.028299998,0.031240001,0.165,1.265
LBAI,"Lakeland Bancorp, Inc.",Financial Services,Banks—Regional,3.0,3,4,0.828195,13.81,1.68,1.25,8.095239,10.88,1.21,17.403,0.7814745,5.861,,0.0,0.31933,-0.227,-0.09,0.039100002,0.3671,3.37,1922764160,,,0.00985,0.0943,,
LBBB,Lakeshore Acquisition II Corp.,Financial Services,Shell Companies,,,,,10.69,0.13,,82.53846,,,-0.593,,,,0.0,0.0,,,,0.0,,62043304,32911744,,-0.01084,,0.007,10.737
LBBBR,Lakeshore Acquisition II Corp.,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,
LBBBU,Lakeshore Acquisition II Corp.,Financial Services,Shell Companies,,,,,10.85,-0.016,,,,,-0.593,,,,0.0,0.0,,,,,,63189188,32911744,,-0.01084,,0.007,10.737
LBBBW,Lakeshore Acquisition II Corp. ,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,
LBC,Luther Burbank Corporation,Financial Services,Banks—Regional,2.0,2,4,0.698649,9.7,1.38,0.54,6.811594,17.407406,2.26,13.705,0.685881,10.356,,0.0,0.37486,-0.691,-0.427,0.0495,0.22219999,2.51,1520838400,,,0.00693,0.08031,,
LBPH,"Longboard Pharmaceuticals, Inc.",Healthcare,Biotechnology,1.7,7,,1.199551,6.45,-2.45,-2.03,,-2.9802957,,2.529,2.3922498,,-1.98,0.0,0.0,,,,0.0,,101370688,-28551376,1.014,-0.40845,-0.70027,7.98,8.302
LBRDA,Liberty Broadband Corporation,Communication Services,Telecom Services,2.0,5,10,1.141323,92.6,6.6,7.81,13.895454,11.742638,0.51,60.316,1.520492,17.693,58.719,0.30131,0.82305,-0.404,0.025,,0.0,,17498333184,-312875008,45.48,0.00205,0.091120005,1.361,2.026
LBRDK,Liberty Broadband Corporation,Communication Services,Telecom Services,1.7,4,10,1.141323,92.29,6.58,9.93,13.881458,9.198388,,60.316,1.5143576,17.647,58.567,0.30131,0.82305,-0.404,0.025,,0.0,,17453006848,-312875008,45.48,0.00205,0.091120005,1.361,2.026
LBRDP,Liberty Broadband Corporation -,Communication Services,Telecom Services,,,10,1.141323,22.05,5.45,,4.0091743,,,60.316,0.36225876,7.263,24.104,0.30131,0.82305,-0.404,0.025,0.0793,,,7182999040,-312875008,45.48,0.00205,0.091120005,1.361,2.026
LBRT,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services,2.4,13,6,2.13682,16.15,3.37,2.82,4.7299705,5.652482,0.51,9.824,1.6225569,0.647,2.685,0.24083,0.12629,0.573,0.268,0.012,0.0448,,3149146624,240287872,25.626,0.19201,0.41002998,1.009,1.443
LBTYA,Liberty Global plc,Communication Services,Telecom Services,2.3,14,10,1.261863,18.25,-2.32,-0.64,,-28.015627,0.14,50.875,0.35243243,2.927,9.565,0.306,-0.4891,,0.053,,0.0,,21380536320,815849984,80.892,0.00068999996,-0.14878,1.256,1.454
LBTYB,Liberty Global plc,Communication Services,Telecom Services,,,10,1.261863,19.03,-2.46,,,,,50.875,0.37562653,2.94,9.609,0.306,-0.4891,,0.053,,0.0,,21478133760,815849984,80.892,0.00068999996,-0.14878,1.256,1.454
LBTYK,Liberty Global plc,Communication Services,Telecom Services,2.5,1,10,1.261863,19.49,-2.32,-2.83,,-6.763251,,50.875,0.3762162,2.999,9.801,0.306,-0.4891,,0.053,,0.0,,21906706432,815849984,80.892,0.00068999996,-0.14878,1.256,1.454
LC,LendingClub Corporation,Financial Services,Credit Services,2.0,8,5,1.925528,7.14,2.51,0.47,2.7290835,14.574468,-3.06,11.091,0.6176179,-0.258,-2.169,0.11884,0.0736,-0.948,-0.119,,0.0,,-317240992,-1026206400,9.175,0.0086,0.07928,12.104,12.645
LCA,"Landcadia Holdings IV, Inc.",Financial Services,Shell Companies,,,,,10.25,0.11,,93.36364,,,-0.474,,,,0.0,0.0,-0.989,,,0.0,,144003264,-398395,,-0.00411,,0.004,0.018
LCAA,L Catterton Asia Acquisition Co,Financial Services,Shell Companies,,,,0.010721,10.57,0.06,,176.33334,,,-0.72,,,,0.0,0.0,-0.392,,,0.0,,305958304,3687611,,-0.01594,,0.001,0.014
LCAAW,L Catterton Asia Acquisition Corp Warrant,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
LCAHU,"Landcadia Holdings IV, Inc.",Financial Services,Shell Companies,,,,,10.27,0.325,,31.600002,,,-0.474,,,,0.0,0.0,-0.989,,,,,144696128,-398395,,-0.00411,,0.004,0.018
LCAHW,"Landcadia Holdings IV, Inc. Warrant",,,,,,,0.061,,,,,,,,,,,,,,,,,,,,,,,
LCFY,Locafy Limited,Communication Services,Internet Content & Information,,,,,6.94,-4.94,,,,,0.356,19.101404,1.379,-1.295,-1.0653399,-1.29964,,0.05,,0.0,,7347835,-2994525,195.33,-0.601,-2.52144,0.388,0.447
LCFYW,,,,,,,,5.53,,,,,,,,,,,,,,,,,,,,,,,
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,2.8,10,7,1.003834,6.41,-1.64,-1.08,,-5.8703704,3.57,2.611,2.4281883,15.381,-4.121,0.0,0.0,,0.55,,0.0,,11589422080,-2563278848,39.711,-0.2284,-0.52667,5.958,7.065
LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,2.1,8,1,1.5071,125.64,8.07,9.37,15.3234215,13.197439,1.28,54.134,2.2843316,1.087,16.11,0.06746,0.02116,-0.784,-0.339,0.0334,1.2651,2.84,4362449920,346420736,87.275,0.026630001,0.061440002,0.728,2.798
LCNB,LCNB Corporation,Financial Services,Banks—Regional,3.0,1,7,0.732594,15.7,1.85,1.77,8.497297,8.881356,7.73,7.097,2.2150204,5.493,,0.0,0.28004,-0.143,-0.029,0.0521,0.4486,4.46,408769472,,,0.01079,0.10283,,
LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology,2.0,6,,1.658122,1.46,-0.14,-0.16,,-8.6875,,0.417,3.3333333,20.102,-13.373,-1.50314,-2.09274,,-0.292,,0.0,,211550544,-16052750,4.777,-0.08343001,-0.28915,2.889,3.021
LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.5,3,5,1.211638,6.87,-0.68,0.95,,6.8736844,1.2,10.225,0.6386308,0.662,9.793,0.06759,-0.02686,,-0.032,0.0233,,1.86,453765056,69215376,138.724,0.02342,-0.07861,0.985,2.645
LCW,Learn CW Investment Corporation,Financial Services,Shell Companies,,,,,10.54,0.33,,31.969696,,,-0.392,,,,0.0,0.0,-0.105,,,0.0,,303756096,-223723,,-0.00419,,0.532,0.943
LDI,"loanDepot, Inc.",Financial Services,Mortgage Finance,2.9,6,,2.491054,2.0,-1.73,0.11,,17.818182,0.19,2.225,0.88089895,5.67,,0.0,-0.23737,,-0.034,,0.0,,4865699328,,626.932,-0.05672,-0.43429002,0.627,1.582
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,2.1,12,5,0.788708,97.6,4.88,7.38,19.834017,13.115176,1.84,33.555,2.884518,1.251,12.35,0.101330005,0.0477,0.21,0.067,0.0147,0.2802,1.53,18574469120,671249984,116.957,0.05658,0.16487,0.983,1.253
LDP,Cohen & Steers Limited Duration,,,,,,,18.04,,,,,,,,,,,,,,,,,,,,,,,
LDWY,"Lendway, Inc.",Communication Services,Advertising Agencies,,,,1.870107,6.65,,,,,,8.387,0.7773936,0.059,27.019,0.0021799998,0.44584998,,0.909,,0.0,,1675198,,0.902,,,,
LE,"Lands' End, Inc.",Consumer Cyclical,Apparel Retail,3.0,2,4,3.010045,9.85,-0.37,0.07,,139.0,-2.31,11.561,0.84162265,0.439,9.494,0.0462,-0.00756,,0.019,,0.0,,684803008,45632752,99.233,0.02027,-0.03053,0.212,2.16
LEA,Lear Corporation,Consumer Cyclical,Auto Parts,2.4,12,1,1.584689,143.16,7.07,16.41,19.981613,8.608775,0.34,84.775,1.6664112,0.497,6.996,0.070989996,0.02325,1.491,0.183,0.021300001,0.3516,1.82,11153122304,212700000,69.448,0.045450002,0.12595999,0.932,1.356
LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories,2.3,8,3,1.166955,189.02,8.01,9.73,23.409487,19.271326,2.32,20.926,8.960623,2.975,16.522,0.18008,0.12043,0.083,0.094,0.0134000005,0.3032,1.79,11800087552,303768864,97.255,0.13066,0.45179,1.036,2.03
LEDS,SemiLEDS Corporation,Technology,Semiconductors,,,,1.066851,2.41,-0.64,,,,,0.404,5.7178216,2.742,-7.606,-0.36053002,-0.47903,,-0.059,,0.0,,16869830,-36125,395.123,-0.13726,-1.06734,0.413,0.869
LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing,,1,,1.098718,11.19,-2.15,1.88,,5.8617024,4.39,2.01,5.4825873,0.778,6.814,0.11418,-0.014450001,,-0.122,,0.0,,560773056,18508750,3475.485,0.04126,-0.23148,0.691,0.876
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",3.2,3,2,1.299965,28.36,2.0,1.71,13.965,16.333334,3.67,12.523,2.2302964,1.168,10.438,0.11192001,0.04709,-0.43,-0.085,0.063,1.0471,4.18,5753695232,344449984,134.73,0.04527,0.14133,1.02,1.994
LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,2.3,3,10,0.84887,21.42,2.73,2.56,7.6996336,8.2109375,,16.94,1.2408501,2.173,6.724,0.32323003,0.27569,-0.13,-0.18,,0.0,,518041344,50419248,1.66,0.106879994,0.17288,0.877,2.151
LEGN,Legend Biotech Corporation,Healthcare,Biotechnology,1.8,11,,,66.95,-3.3,-2.09,,-32.368423,,4.509,15.003327,,,0.0,0.0,,,,0.0,,11166798848,,,,,,
LEJU,Leju Holdings Limited,Real Estate,Real Estate Services,2.0,,,1.075164,1.86,-6.63,0.49,,4.102041,,3.891,0.5165767,-0.224,0.835,-0.26882,-0.26128,,-0.254,,0.0,,-77009000,,40.021,-0.20208,-0.87924004,0.896,0.995
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,2.3,18,10,1.463456,126.06,14.63,13.57,8.384826,9.039794,16.22,87.033,1.4094654,1.115,6.371,0.17504999,0.12656,-0.33,-0.038,0.0121,0.1025,0.88,37523922944,4323740672,20.561,0.10184,0.18290001,2.125,11.297
LEO,"Dreyfus Strategic Municipals, I",Financial Services,Asset Management,,,,0.46692,5.84,-0.53,,,,,6.919,0.8368261,19.711,,0.0,-1.13652,,-0.023,0.0388,,5.23,588021184,14447006,28.873,0.022780001,-0.063140005,0.09,0.09
LESL,"Leslie's, Inc.",Consumer Cyclical,Specialty Retail,2.6,10,6,0.728614,7.15,0.66,0.51,10.636363,13.764706,2.54,-0.977,,1.582,12.305,0.12858,0.04597,-0.418,-0.093,,0.0,,2364535296,-115167752,,0.08799,,0.218,1.702
LEU,Centrus Energy Corp.,Energy,Uranium,2.0,2,8,2.061309,40.7,3.83,2.48,10.548304,16.290323,,-2.093,,1.932,13.153,0.1469,0.108100004,-0.669,-0.007,,0.0,,627400256,45862500,,0.03903,,0.483,1.43
LEV,The Lion Electric Company,Industrials,Farm & Heavy Construction Machinery,2.4,9,7,2.842401,2.26,0.01,-0.29,212.0,-7.3103447,,1.918,1.105318,3.382,-9.962,-0.33947,-0.24547,,0.965,,0.0,,677930496,-272629600,55.969,-0.07301,-0.1166,1.073,2.838
LEVI,Levi Strauss & Co,Consumer Cyclical,Apparel Manufacturing,2.3,12,6,1.184011,14.31,1.08,1.35,13.111111,10.488889,3.69,4.885,2.8986692,1.229,10.763,0.11423001,0.0712,,-0.091,0.032899998,0.44439998,,7538134016,25716000,115.1,0.05802,0.23819,0.574,1.415
LEXX,Lexaria Bioscience Corp.,Healthcare,Biotechnology,2.0,2,,1.141669,1.11,-1.26,-0.56,,-1.8928571,,0.543,1.9521178,15.754,-0.781,0.0,0.0,,-0.066,,0.0,,5368825,-2361187,4.328,-0.60656,-1.07715,3.415,4.011
LEXXW,Lexaria Bioscience Corp.,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,
LFAC,LF Capital Acquisition Corp. II,Financial Services,Shell Companies,,,,,10.87,0.2,,54.0,,,-1.183,,,,0.0,0.0,,,,0.0,,133742992,1918641,,-0.00889,,0.03,0.063
LFACW,LF Capital Acquisition Corp. II Warrants,,,,,,,0.0627,,,,,,,,,,,,,,,,,,,,,,,
LFCR,"Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,2.0,2,5,1.092137,9.58,-2.36,0.04,,237.0,-0.48,1.128,8.404255,2.612,746.263,0.0034999999,-0.67796,,-0.262,,0.0,,452981376,7792500,174.56,-0.04363,-0.80127996,0.938,2.348
LFLY,"Leafly Holdings, Inc.",Healthcare,Pharmaceutical Retailers,2.5,2,10,1.318688,0.3233,0.58,-0.15,0.5337931,-2.064,,-0.301,,0.607,-1.639,-0.37004003,0.06229,,-0.114,,0.0,,27791260,402000,,-0.21441,,2.597,3.118
LFLYW,,,,,,,,0.0253,,,,,,,,,,,,,,,,,,,,,,,
LFMD,"LifeMD, Inc.",Healthcare,Health Information Services,1.7,4,,1.667128,4.36,-1.23,-0.28,,-14.571428,,-0.494,,1.215,-7.744,-0.15686,-0.23295,,0.18,,0.0,,156232832,-3342472,,-0.36476,,0.494,0.64
LFMDP,"LifeMD, Inc. - 8.875% Series A ",Healthcare,Health Information Services,,,,1.667128,18.94,-2.256,,,,,-0.494,,5.339,-34.036,-0.15686,-0.23295,,0.18,0.1178,,,686634752,-3342472,,-0.36476,,0.494,0.64
