"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"WSR","Whitestone REIT","","08/26/2010","US Equity","REITs","Small cap","Real Estate","US9660842041","B6452T5","418,621,441","USD","Analyze"
"VLD","Velo3D, Inc.","","09/24/2021","US Equity","Common stocks","Small cap","Industrials","","BN30450","417,494,978","USD","Analyze"
"VLD+","Velo3D, Inc. Redeemable warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50","","09/30/2021","US Equity","Warrants","Operating Companies","Industrials","","","417,494,978","USD","Analyze"
"DTC","Solo Brands, Inc.","","10/28/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US83425V1044","BP907S2","416,394,573","USD","Analyze"
"PDOT+","Peridot Acquisition Corp. II Redeemable warrants included as part of the units, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","04/28/2021","US Equity","Warrants","Shell Companies","Financials","","","416,215,400","USD","Analyze"
"PDOT","Peridot Acquisition Corp. II Class A","","04/29/2021","US Equity","Common stocks","Small cap","Financials","","","415,806,946","USD","Analyze"
"PDOT=","Peridot Acquisition Corp II - Units (1 Ord Share Class A & 1/5 War)","","03/09/2021","US Equity","Units","Small cap","Financials","","","415,806,946","USD","Analyze"
"LEV","The Lion Electric Company","","10/08/2020","US Equity","Common stocks","Small cap","Industrials","","","415,541,508","USD","Analyze"
"LEV+","The Lion Electric Company Redeemable Warrants, each whole warrant entitles the holder to purchase one Common Share at a price of $11.50 per share","","05/07/2021","US Equity","Warrants","Operating Companies","Industrials","","","415,541,508","USD","Analyze"
"EQD","Equity Distribution Acquisition Corp. Class A","","11/06/2020","US Equity","Common stocks","Small cap","Financials","","","414,828,000","USD","Analyze"
"EQD=","Equity Distribution Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","","09/11/2020","US Equity","Units","Small cap","Financials","","","414,828,000","USD","Analyze"
"EQD+","Equity Distribution Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","11/06/2020","US Equity","Warrants","Shell Companies","Financials","","","413,172,000","USD","Analyze"
"LEAP=","Ribbit LEAP Ltd - Units (1 Ord Share Class A & 1/5 War)","","09/11/2020","US Equity","Units","Small cap","Financials","","","412,962,550","USD","Analyze"
"PRPC","CC Neuberger Principal Holdings III Class A","","03/26/2021","US Equity","Common stocks","Small cap","Financials","","","412,562,500","USD","Analyze"
"PRPC+","CC Neuberger Principal Holdings III Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","03/26/2021","US Equity","Warrants","Shell Companies","Financials","","","412,562,500","USD","Analyze"
"EFR","Eaton Vance Senior Floating-Rate Trust CEF","","11/25/2003","US Fixed Income","Bank loans","Broad market","Financials","CA2926717083","BFV4XV7","411,964,139","USD","Analyze"
"PACK","Ranpak Holdings Corp Class A","","12/31/1997","US Equity","Common stocks","Small cap","Materials","US75321W1036","BKBQD30","408,874,480","USD","Analyze"
"YTPG","TPG Pace Beneficial II Corp. Class A","","04/14/2021","US Equity","Common stocks","Small cap","Financials","","","408,770,000","USD","Analyze"
"DFH","Dream Finders Homes, Inc.","","01/20/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US26154D1000","BMFZ3F9","407,962,335","USD","Analyze"
"NSS","NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043","","02/11/2013","US Equity","Exchange traded debt","Long-term","Energy","US67059T2042","B8S0HY0","407,330,000","USD","Analyze"
"FRA","Blackrock Floating Rate Income Strategies Fund CEF","","10/29/2003","US Fixed Income","Bank loans","Broad market","Industrials","US09255X1000","2089438","406,341,571","USD","Analyze"
"IVR","Invesco Mortgage Capital","","06/26/2009","US Equity","Mortgage REITs","Small cap","Financials","US46131B7047","BNBV530","405,690,400","USD","Analyze"
"VVI","Viad Corp","","03/13/2001","US Equity","Common stocks","Small cap","Industrials","US92552R4065","B01KGF5","405,680,620","USD","Analyze"
"AAQC","Accelerate Acquisition Corp. Class A","","05/10/2021","US Equity","Common stocks","Small cap","Financials","","","404,600,000","USD","Analyze"
"AAQC+","Accelerate Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","05/10/2021","US Equity","Warrants","Shell Companies","Financials","","","404,600,000","USD","Analyze"
"AAQC=","Accelerate Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","","03/18/2021","US Equity","Units","Small cap","Financials","","","404,600,000","USD","Analyze"
"FCAX+","Fortress Capital Acquisition Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share","","03/05/2021","US Equity","Warrants","Shell Companies","Financials","","","403,200,000","USD","Analyze"
"MPX","Marine Products Corp","","02/28/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US5684271084","2737102","402,920,833","USD","Analyze"
"HPI","John Hancock Preferred Income Fund CEF","","08/23/2002","Special Security Types","Preferred stock","U.S.","Financials","AU000000HPI9","BGSHGN9","402,089,621","USD","Analyze"
"MBAC=","M3 Brigade Acquisition II Corp - Units (1 Ord Share Class A & 1/3 War)","","03/04/2021","US Equity","Units","Small cap","Financials","","","401,200,000","USD","Analyze"
"IFN","The India Fund, Inc. CEF","","02/15/1994","Global Equity","Single country","Large and mid cap","Financials","","","401,017,362","USD","Analyze"
"TPVG","Triplepoint Venture Growth BDC Corp","","03/06/2014","US Equity","BDCs","Small cap","Financials","","","400,846,876","USD","Analyze"
"MX","Magnachip Semiconductor Corporation","","03/11/2011","US Equity","Common stocks","Small cap","Information Technology","US55933J2033","B3VBFJ6","400,104,819","USD","Analyze"
"RZA","Reinsurance Group of America Inc 6.20% Fixed-to-Floating Rate Subordinated Debentures due 2042","","02/11/2013","US Equity","Exchange traded debt","Long-term","Financials","US7593517037","B711QX5","399,680,000","USD","Analyze"
"CEM","ClearBridge MLP and Midstream Fund CEF","","01/02/2001","Special Security Types","MLPs","Energy","Financials","NL0013995087","BKRWS93","398,939,840","USD","Analyze"
"MBAC","M3-Brigade Acquisition II Corp. Class A","","04/26/2021","US Equity","Common stocks","Small cap","Financials","","","398,400,000","USD","Analyze"
"MBAC+","M3-Brigade Acquisition II Corp. Redeemable Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","04/26/2021","US Equity","Warrants","Shell Companies","Financials","","","398,400,000","USD","Analyze"
"MUA","Blackrock MuniAssets Fund CEF","","10/27/1994","US Fixed Income","Municipal bonds","High yield","Financials","US09254J1025","2610377","397,551,918","USD","Analyze"
"NSTC+","Northern Star Investment Corp. III Redeemable Warrants, each whole warrant exercisable for shares of Class A common stock at an exercise price of $11.50 per share","","04/22/2021","US Equity","Warrants","Shell Companies","Financials","","","397,200,000","USD","Analyze"
"RZB","Reinsurance Group of America Inc 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056","","06/13/2016","US Equity","Exchange traded debt","Long-term","Financials","US7593518027","BYT3Q98","396,400,000","USD","Analyze"
"CDR","Cedar Realty Trust, Inc","","12/17/1986","US Equity","REITs","Small cap","Real Estate","US1506026053","7302215","395,570,846","USD","Analyze"
"ET-C","Energy Transfer L.P. 7.375% Series C Fixed-to-Floating Rate Cumulative Preferred Unit","","04/05/2021","US Equity","Preferred stocks","Non-convertible","Energy","","","395,100,000","USD","Analyze"
"HYLN","Hyliion Holdings Corp. Class A","","04/22/2019","US Equity","Common stocks","Small cap","Industrials","US4491091074","BLF8447","394,171,313","USD","Analyze"
"EBS","Emergent Biosolutions Inc","","11/15/2006","US Equity","Common stocks","Small cap","Health Care","US29089Q1058","B1HJLW5","394,101,642","USD","Analyze"
"ORC","Orchid Island Capital Inc","","02/14/2013","US Equity","Mortgage REITs","Small cap","Financials","US68571X3017","BMYSHK2","393,945,975","USD","Analyze"
"PFH","Prudential Financial, Inc. 4.125% Junior Subordinated Notes due 2060","","04/05/1999","US Equity","Exchange traded debt","Long-term","Financials","","BLB2465","393,000,000","USD","Analyze"
"PX","P10, Inc.","","11/21/2018","US Equity","Common stocks","Small cap","Financials","","BLB56T1","392,749,594","USD","Analyze"
"MYN","Blackrock MuniYield New York Quality Fund CEF","","03/16/1992","US Fixed Income","Municipal bonds","Investment grade","Financials","US09255E1029","2591687","390,719,584","USD","Analyze"
"EVN","Eaton Vance Municipal Income Trust CEF","","01/27/1999","US Fixed Income","Municipal bonds","Investment grade","Utilities","","","389,928,212","USD","Analyze"
"TVE","TVA 1999 Series A Puttable Automatic Rate Reset Securities bonds","","11/11/2013","US Equity","Exchange traded debt","Intermediate-term","Utilities","US8805914095","2520249","389,700,000","USD","Analyze"
"RMT","Royce Micro-Cap Trust, Inc. CEF","","12/15/1993","US Equity","Broad market","Micro cap","Financials","","","389,585,906","USD","Analyze"
"ENPC","Executive Network Partnering Corporation Class A","","11/06/2020","US Equity","Common stocks","Small cap","Financials","","","388,629,500","USD","Analyze"
"ENPC+","Executive Network Partnering Corporation Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $28.75","","11/06/2020","US Equity","Warrants","Shell Companies","Financials","","","388,629,500","USD","Analyze"
"ENPC=","Executive Network Partnering Corporation - Units (1 Ord Class A & 1/4 War)","","09/16/2020","US Equity","Units","Small cap","Financials","","","388,629,500","USD","Analyze"
"BBLN+","Babylon Holdings Limited Warrant","","10/22/2021","US Equity","Warrants","Operating Companies","Health Care","","","388,399,999","USD","Analyze"
"VEC","Vectrus Inc","","09/16/2014","US Equity","Common stocks","Small cap","Industrials","US92242T1016","BQS2V17","388,387,613","USD","Analyze"
"ISD","Prudential Short Duration High Yield Fund, Inc. CEF","","04/26/2012","US Fixed Income","Corporate bonds","High yield","Financials","","","387,945,903","USD","Analyze"
"GHI","Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests","","12/05/2022","US Equity","Units","Small cap","Financials","","","387,813,274","USD","Analyze"
"AVK","Advent Claymore Convertible Securities and Income Fund CEF","","04/30/2003","US Fixed Income","Broad market","Unconstrained","Financials","","","386,412,400","USD","Analyze"
"ONTF","ON24 INC","","02/03/2021","US Equity","Common stocks","Small cap","Information Technology","US68339B1044","BMBKL65","384,659,441","USD","Analyze"
"RYAM","Rayonier Advanced Materials Inc","","06/16/2014","US Equity","Common stocks","Small cap","Materials","US75508B1044","BN458W9","383,910,474","USD","Analyze"
"GUT","The Gabelli Utility Trust CEF","","07/12/1999","US Equity","Single sector","Utilities","Financials","","","383,493,954","USD","Analyze"
"PMO","Putnam Municipal Opportunities Trust CEF","","10/27/1994","US Fixed Income","Municipal bonds","Investment grade","Energy","","","383,244,464","USD","Analyze"
"GOL","Gol Linhas ADRs of preferred shares","","06/24/2004","US Equity","ADRs","Small cap","Industrials","US38045R2067","BYNNSR6","382,306,104","USD","Analyze"
"NETI","Eneti Inc.","","12/16/2013","US Equity","Common stocks","Small cap","Industrials","MHY2294C1075","BN4K396","380,720,734","USD","Analyze"
"LEO","Dreyfus Strategic Municipals, Inc. CEF","","01/02/2001","US Fixed Income","Municipal bonds","Investment grade","Consumer Discretionary","SE0008091904","BYY1RS3","380,101,646","USD","Analyze"
"EVTL","Vertical Aerospace Ltd.","","12/16/2021","US Equity","Common stocks","Small cap","Industrials","","","379,153,507","USD","Analyze"
"EVTL+","Vertical Aerospace Ltd. Warrants, each whole warrant exercisable for one ordinary share at an exercise price of $11.50 per share","","12/16/2021","US Equity","Warrants","Operating Companies","Industrials","","","379,153,507","USD","Analyze"
"MUX","McEwen Mining Inc.","","12/11/2006","US Equity","Common stocks","Small cap","Materials","US58039P1075","B7M5FL7","378,472,120","USD","Analyze"
"GBAB","Guggenheim Taxable Municipal Managed Duration Trust CEF","","10/27/2010","US Fixed Income","Municipal bonds","Taxable","Financials","","","378,107,277","USD","Analyze"
"MLR","Miller Industries Inc","","02/27/2001","US Equity","Common stocks","Small cap","Industrials","US6005512040","2801193","377,436,631","USD","Analyze"
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund CEF","","04/27/2005","Alternatives","Options","Covered calls","Communication Services","","","376,541,322","USD","Analyze"
"BAC-K","Bank of America ADRs of 5.875% Non- Cumulative Preferred Series HH","","07/18/2018","US Equity","Preferred stocks","Non-convertible","Financials","US0605051954","BYVQZ09","376,124,903","USD","Analyze"
"MCB","Metropolitan Bank Holding Corp.","","11/08/2017","US Equity","Common stocks","Small cap","Financials","US5917741044","BDBRDR8","376,075,032","USD","Analyze"
"IMPX","AEA-Bridges Impact Corp. Class A","","11/23/2020","US Equity","Common stocks","Small cap","Financials","","","375,600,000","USD","Analyze"
"IMPX+","AEA-Bridges Impact Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","11/23/2020","US Equity","Warrants","Shell Companies","Financials","","","375,600,000","USD","Analyze"
"IMPX=","AEA-Bridges Impact Corp - Units (1 Ord Class A & 1/2 War)","","10/01/2020","US Equity","Units","Small cap","Financials","","","375,600,000","USD","Analyze"
"USB-S","U.S. Bancorp ADRs of Series O 4.5% Non-Cumulative Perpetual Preferred Stock","","02/16/2022","US Equity","Preferred stocks","Non-convertible","Financials","","","375,120,000","USD","Analyze"
"LHC+","Leo Holdings Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","03/01/2021","US Equity","Warrants","Shell Companies","Financials","","","375,000,000","USD","Analyze"
"CXAC","C5 Acquisition Corporation Class A","","02/28/2022","US Equity","Common stocks","Small cap","Financials","","","374,109,375","USD","Analyze"
"CXAC+","C5 Acquisition Corporation Public warrants, each whole public warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50 per share","","02/28/2022","US Equity","Warrants","Shell Companies","Financials","","","374,109,375","USD","Analyze"
"CXAC=","C5 Acquisition Corp - Units (1 Ord Class A & 1/2 War)","","01/07/2022","US Equity","Units","Small cap","Financials","","","374,109,375","USD","Analyze"
